genome_id	genome_name	taxon_id	ciprofloxacin	amikacin	colistin	meropenem	ampicillin	tetracycline
195.2114	Campylobacter coli strain FSIS1606045	195	Susceptible					Resistant
195.2115	Campylobacter coli strain FSIS1606046	195	Resistant					Resistant
195.2116	Campylobacter coli strain FSIS1606052	195	Resistant					Resistant
195.2117	Campylobacter coli strain FSIS1606061	195	Susceptible					Resistant
195.2118	Campylobacter coli strain FSIS1606087	195	Susceptible					Susceptible
195.2119	Campylobacter coli strain FSIS1606088	195	Resistant					Resistant
195.2120	Campylobacter coli strain FSIS1606091	195	Susceptible					Resistant
195.2121	Campylobacter coli strain FSIS1606092	195	Susceptible					Resistant
195.2122	Campylobacter coli strain FSIS1606093	195	Susceptible					Susceptible
195.2123	Campylobacter coli strain FSIS1606094	195	Susceptible					Resistant
195.2124	Campylobacter coli strain FSIS1606098	195	Resistant					Susceptible
195.2125	Campylobacter coli strain FSIS1606101	195	Susceptible					Susceptible
195.2126	Campylobacter coli strain FSIS1606102	195	Resistant					Resistant
195.2127	Campylobacter coli strain FSIS1606103	195	Resistant					Resistant
195.2128	Campylobacter coli strain FSIS1606105	195	Susceptible					Resistant
195.2129	Campylobacter coli strain FSIS1606108	195	Susceptible					Resistant
195.2130	Campylobacter coli strain FSIS1606111	195	Susceptible					Susceptible
195.2131	Campylobacter coli strain FSIS1606112	195	Resistant					Resistant
195.2132	Campylobacter coli strain FSIS1606141	195	Susceptible					Susceptible
195.2133	Campylobacter coli strain FSIS1606142	195	Susceptible					Resistant
195.2134	Campylobacter coli strain FSIS1606146	195	Susceptible					Resistant
195.2135	Campylobacter coli strain FSIS1606147	195	Susceptible					Resistant
195.2136	Campylobacter coli strain FSIS1606148	195	Resistant					Resistant
195.2137	Campylobacter coli strain FSIS1606149	195	Resistant					Resistant
195.2138	Campylobacter coli strain FSIS1606153	195	Susceptible					Resistant
195.2139	Campylobacter coli strain FSIS1606154	195	Resistant					Resistant
195.2140	Campylobacter coli strain FSIS1606155	195	Susceptible					Susceptible
195.2141	Campylobacter coli strain FSIS1606163	195	Susceptible					Resistant
195.2142	Campylobacter coli strain FSIS1606164	195	Resistant					Resistant
195.2143	Campylobacter coli strain FSIS1606168	195	Susceptible					Resistant
195.2144	Campylobacter coli strain FSIS1606170	195	Susceptible					Resistant
195.2145	Campylobacter coli strain FSIS1606220	195	Susceptible					Resistant
195.2146	Campylobacter coli strain FSIS1606224	195	Resistant					Resistant
195.2147	Campylobacter coli strain FSIS1606231	195	Resistant					Susceptible
195.2148	Campylobacter coli strain FSIS1606239	195	Susceptible					Resistant
195.2149	Campylobacter coli strain FSIS1606240	195	Resistant					Resistant
195.2150	Campylobacter coli strain FSIS1606244	195	Susceptible					Susceptible
195.2151	Campylobacter coli strain FSIS1606245	195	Susceptible					Susceptible
195.2152	Campylobacter coli strain FSIS1606248	195	Resistant					Resistant
195.2153	Campylobacter coli strain FSIS1606250	195	Susceptible					Resistant
195.2154	Campylobacter coli strain FSIS1606251	195	Susceptible					Susceptible
195.2155	Campylobacter coli strain FSIS1606302	195	Susceptible					Resistant
195.2156	Campylobacter coli strain FSIS1606303	195	Susceptible					Resistant
195.2157	Campylobacter coli strain FSIS1606304	195	Susceptible					Susceptible
195.2158	Campylobacter coli strain FSIS1606305	195	Resistant					Susceptible
195.2159	Campylobacter coli strain FSIS1606308	195	Resistant					Resistant
195.2160	Campylobacter coli strain FSIS1606312	195	Resistant					Resistant
195.2161	Campylobacter coli strain FSIS1606315	195	Susceptible					Resistant
195.2162	Campylobacter coli strain FSIS1606321	195	Susceptible					Resistant
195.2163	Campylobacter coli strain FSIS1606353	195	Resistant					Resistant
195.2164	Campylobacter coli strain FSIS1606355	195	Resistant					Resistant
195.2165	Campylobacter coli strain FSIS1606362	195	Susceptible					Susceptible
195.2166	Campylobacter coli strain FSIS1606363	195	Susceptible					Resistant
195.2167	Campylobacter coli strain FSIS1606370	195	Susceptible					Resistant
195.2168	Campylobacter coli strain FSIS1606371	195	Susceptible					Resistant
195.2169	Campylobacter coli strain FSIS1606374	195	Resistant					Susceptible
195.2170	Campylobacter coli strain FSIS1606375	195	Susceptible					Resistant
195.2171	Campylobacter coli strain FSIS1606376	195	Susceptible					Susceptible
195.2172	Campylobacter coli strain FSIS1606377	195	Resistant					Susceptible
195.2173	Campylobacter coli strain FSIS1606378	195	Susceptible					Resistant
195.2174	Campylobacter coli strain FSIS1606379	195	Susceptible					Resistant
195.2175	Campylobacter coli strain FSIS1606388	195	Susceptible					Resistant
195.2176	Campylobacter coli strain FSIS1606455	195	Susceptible					Resistant
195.2177	Campylobacter coli strain FSIS1606456	195	Susceptible					Resistant
195.2178	Campylobacter coli strain FSIS1606457	195	Susceptible					Susceptible
195.2179	Campylobacter coli strain FSIS1606471	195	Susceptible					Resistant
195.2180	Campylobacter coli strain FSIS1606477	195	Susceptible					Susceptible
195.2181	Campylobacter coli strain FSIS1606478	195	Susceptible					Resistant
195.2182	Campylobacter coli strain FSIS1606481	195	Susceptible					Resistant
195.2183	Campylobacter coli strain FSIS1606483	195	Susceptible					Resistant
195.2184	Campylobacter coli strain FSIS1606484	195	Susceptible					Resistant
195.2185	Campylobacter coli strain FSIS1606486	195	Susceptible					Susceptible
195.2186	Campylobacter coli strain FSIS1606487	195	Susceptible					Resistant
195.2187	Campylobacter coli strain FSIS1606491	195	Susceptible					Susceptible
195.2188	Campylobacter coli strain FSIS1606530	195	Susceptible					Resistant
195.2189	Campylobacter coli strain FSIS1606531	195	Susceptible					Resistant
195.2190	Campylobacter coli strain FSIS1606533	195	Resistant					Resistant
195.2191	Campylobacter coli strain FSIS1606538	195	Resistant					Susceptible
195.2192	Campylobacter coli strain FSIS1606539	195	Susceptible					Susceptible
195.2193	Campylobacter coli strain FSIS1606542	195	Resistant					Resistant
195.2194	Campylobacter coli strain FSIS1606548	195	Susceptible					Susceptible
195.2195	Campylobacter coli strain FSIS1606555	195	Resistant					Resistant
195.2196	Campylobacter coli strain FSIS1606559	195	Susceptible					Resistant
195.2197	Campylobacter coli strain FSIS1606561	195	Susceptible					Resistant
195.2198	Campylobacter coli strain FSIS1606563	195	Susceptible					Resistant
195.2199	Campylobacter coli strain FSIS1606564	195	Susceptible					Resistant
195.2200	Campylobacter coli strain FSIS1606586	195	Susceptible					Susceptible
195.2201	Campylobacter coli strain FSIS1606587	195	Susceptible					Susceptible
195.2202	Campylobacter coli strain FSIS1606590	195	Susceptible					Susceptible
195.2203	Campylobacter coli strain FSIS1606591	195	Susceptible					Susceptible
195.2204	Campylobacter coli strain FSIS1606595	195	Susceptible					Resistant
195.2205	Campylobacter coli strain FSIS1606599	195	Susceptible					Resistant
195.2206	Campylobacter coli strain FSIS1606603	195	Susceptible					Resistant
195.2207	Campylobacter coli strain FSIS1606604	195	Susceptible					Resistant
195.2208	Campylobacter coli strain FSIS1606607	195	Resistant					Resistant
195.2209	Campylobacter coli strain FSIS1606609	195	Susceptible					Resistant
195.2210	Campylobacter coli strain FSIS1606610	195	Susceptible					Susceptible
195.2211	Campylobacter coli strain FSIS1606614	195	Susceptible					Susceptible
195.2212	Campylobacter coli strain FSIS1606646	195	Resistant					Resistant
195.2213	Campylobacter coli strain FSIS1606644	195	Resistant					Resistant
195.2214	Campylobacter coli strain FSIS1606645	195	Susceptible					Resistant
195.2215	Campylobacter coli strain FSIS1606647	195	Susceptible					Resistant
195.2216	Campylobacter coli strain FSIS1606648	195	Susceptible					Susceptible
195.2217	Campylobacter coli strain FSIS1606651	195	Resistant					Susceptible
195.2218	Campylobacter coli strain FSIS1606654	195	Susceptible					Resistant
195.2219	Campylobacter coli strain FSIS1606655	195	Susceptible					Resistant
195.2220	Campylobacter coli strain FSIS1606665	195	Susceptible					Resistant
195.2221	Campylobacter coli strain FSIS1606666	195	Resistant					Susceptible
195.2222	Campylobacter coli strain FSIS1606669	195	Susceptible					Susceptible
195.2223	Campylobacter coli strain FSIS1606670	195	Susceptible					Resistant
195.2224	Campylobacter coli strain FSIS1606671	195	Susceptible					Resistant
195.2225	Campylobacter coli strain FSIS1606672	195	Susceptible					Resistant
195.2226	Campylobacter coli strain FSIS1606674	195	Susceptible					Resistant
195.2227	Campylobacter coli strain FSIS1606677	195	Susceptible					Susceptible
195.2228	Campylobacter coli strain FSIS1606678	195	Susceptible					Resistant
195.2229	Campylobacter coli strain FSIS1606718	195	Resistant					Resistant
195.2230	Campylobacter coli strain FSIS1606719	195	Susceptible					Resistant
195.2231	Campylobacter coli strain FSIS1606722	195	Susceptible					Resistant
195.2232	Campylobacter coli strain FSIS1606723	195	Susceptible					Resistant
195.2233	Campylobacter coli strain FSIS1606724	195	Susceptible					Resistant
195.2234	Campylobacter coli strain FSIS1606725	195	Resistant					Resistant
195.2235	Campylobacter coli strain FSIS1606731	195	Susceptible					Susceptible
195.2236	Campylobacter coli strain FSIS1606733	195	Susceptible					Susceptible
195.2237	Campylobacter coli strain FSIS1606738	195	Susceptible					Resistant
195.2238	Campylobacter coli strain FSIS1606739	195	Susceptible					Susceptible
195.2239	Campylobacter coli strain FSIS1606740	195	Susceptible					Resistant
195.2240	Campylobacter coli strain FSIS1606743	195	Susceptible					Resistant
195.2241	Campylobacter coli strain FSIS1606745	195	Susceptible					Susceptible
195.2242	Campylobacter coli strain FSIS1606746	195	Susceptible					Resistant
195.2243	Campylobacter coli strain FSIS1606747	195	Susceptible					Resistant
195.2244	Campylobacter coli strain FSIS1606751	195	Susceptible					Susceptible
195.2245	Campylobacter coli strain FSIS1606792	195	Susceptible					Resistant
195.2246	Campylobacter coli strain FSIS1606796	195	Resistant					Resistant
195.2247	Campylobacter coli strain FSIS1606800	195	Susceptible					Resistant
195.2248	Campylobacter coli strain FSIS1606797	195	Resistant					Resistant
195.2249	Campylobacter coli strain FSIS1606802	195	Susceptible					Resistant
195.2250	Campylobacter coli strain FSIS1606803	195	Resistant					Resistant
195.2251	Campylobacter coli strain FSIS1606804	195	Resistant					Resistant
195.2252	Campylobacter coli strain FSIS1606807	195	Resistant					Resistant
195.2253	Campylobacter coli strain FSIS1606809	195	Susceptible					Susceptible
195.2254	Campylobacter coli strain FSIS1606810	195	Susceptible					Resistant
195.2255	Campylobacter coli strain FSIS1606812	195	Susceptible					Susceptible
195.2256	Campylobacter coli strain FSIS1606813	195	Resistant					Resistant
195.2257	Campylobacter coli strain FSIS1606814	195	Resistant					Susceptible
195.2258	Campylobacter coli strain FSIS1606815	195	Resistant					Resistant
195.2259	Campylobacter coli strain FSIS1606820	195	Susceptible					Susceptible
195.2260	Campylobacter coli strain FSIS1606840	195	Susceptible					Susceptible
195.2261	Campylobacter coli strain FSIS1606847	195	Resistant					Resistant
195.2262	Campylobacter coli strain FSIS1606852	195	Susceptible					Susceptible
195.2263	Campylobacter coli strain FSIS1606854	195	Resistant					Resistant
195.2264	Campylobacter coli strain FSIS1606855	195	Susceptible					Resistant
195.2265	Campylobacter coli strain FSIS1606859	195	Susceptible					Resistant
195.2266	Campylobacter coli strain FSIS1606860	195	Resistant					Resistant
195.2267	Campylobacter coli strain FSIS1606861	195	Susceptible					Resistant
195.2268	Campylobacter coli strain FSIS1606862	195	Resistant					Resistant
195.2269	Campylobacter coli strain FSIS1606897	195	Susceptible					Susceptible
195.2270	Campylobacter coli strain FSIS1606903	195	Susceptible					Resistant
195.2271	Campylobacter coli strain FSIS1606905	195	Susceptible					Resistant
195.2272	Campylobacter coli strain FSIS1606907	195	Susceptible					Resistant
195.2273	Campylobacter coli strain FSIS1606908	195	Susceptible					Susceptible
195.2274	Campylobacter coli strain FSIS1606911	195	Susceptible					Susceptible
195.2275	Campylobacter coli strain FSIS1606912	195	Susceptible					Susceptible
195.2276	Campylobacter coli strain FSIS1606943	195	Susceptible					Resistant
195.2277	Campylobacter coli strain FSIS1606945	195	Susceptible					Resistant
195.2278	Campylobacter coli strain FSIS1606946	195	Resistant					Resistant
195.2279	Campylobacter coli strain FSIS1606947	195	Susceptible					Resistant
195.2280	Campylobacter coli strain FSIS1607000	195	Susceptible					Resistant
195.2281	Campylobacter coli strain FSIS1607001	195	Resistant					Resistant
195.2282	Campylobacter coli strain FSIS1607005	195	Resistant					Resistant
195.2283	Campylobacter coli strain FSIS1607007	195	Resistant					Resistant
195.2284	Campylobacter coli strain FSIS1607009	195	Susceptible					Resistant
195.2285	Campylobacter coli strain FSIS1607013	195	Susceptible					Resistant
195.2286	Campylobacter coli strain FSIS1607016	195	Susceptible					Susceptible
195.2287	Campylobacter coli strain FSIS1607021	195	Susceptible					Resistant
195.2288	Campylobacter coli strain FSIS1607025	195	Susceptible					Susceptible
195.2289	Campylobacter coli strain FSIS1607024	195	Resistant					Resistant
195.2290	Campylobacter coli strain FSIS1607028	195	Susceptible					Resistant
195.2291	Campylobacter coli strain FSIS1607029	195	Susceptible					Resistant
195.2292	Campylobacter coli strain FSIS1607072	195	Susceptible					Susceptible
195.2293	Campylobacter coli strain FSIS1607074	195	Susceptible					Resistant
195.2294	Campylobacter coli strain FSIS1607075	195	Susceptible					Resistant
195.2295	Campylobacter coli strain FSIS1607076	195	Susceptible					Resistant
195.2296	Campylobacter coli strain FSIS1607077	195	Susceptible					Resistant
195.2297	Campylobacter coli strain FSIS1607078	195	Susceptible					Resistant
195.2298	Campylobacter coli strain FSIS1607081	195	Resistant					Resistant
195.2299	Campylobacter coli strain FSIS1607083	195	Susceptible					Resistant
195.2300	Campylobacter coli strain FSIS1607084	195	Resistant					Resistant
195.2301	Campylobacter coli strain FSIS1607088	195	Susceptible					Susceptible
195.2302	Campylobacter coli strain FSIS1607090	195	Resistant					Susceptible
195.2303	Campylobacter coli strain FSIS1607091	195	Susceptible					Susceptible
195.2304	Campylobacter coli strain FSIS1607097	195	Resistant					Resistant
195.2305	Campylobacter coli strain FSIS1607099	195	Resistant					Resistant
195.2306	Campylobacter coli strain FSIS1607101	195	Resistant					Resistant
195.2307	Campylobacter coli strain FSIS1607141	195	Resistant					Resistant
195.2308	Campylobacter coli strain FSIS1607142	195	Susceptible					Resistant
195.2309	Campylobacter coli strain FSIS1607144	195	Susceptible					Resistant
195.2310	Campylobacter coli strain FSIS1607210	195	Resistant					Susceptible
195.2311	Campylobacter coli strain FSIS1607211	195	Resistant					Susceptible
195.2312	Campylobacter coli strain FSIS1607221	195	Susceptible					Susceptible
195.2313	Campylobacter coli strain FSIS1607225	195	Susceptible					Susceptible
195.2314	Campylobacter coli strain FSIS1607226	195	Susceptible					Susceptible
195.2315	Campylobacter coli strain FSIS1607228	195	Susceptible					Resistant
195.2316	Campylobacter coli strain FSIS1607235	195	Susceptible					Resistant
195.2317	Campylobacter coli strain FSIS1607232	195	Susceptible					Resistant
195.2396	Campylobacter coli strain 76331	195	Resistant			Susceptible		Resistant
195.2397	Campylobacter coli strain SP18-232	195	Resistant			Susceptible		Resistant
195.2398	Campylobacter coli strain 48777	195	Resistant			Susceptible		Resistant
195.2399	Campylobacter coli strain SP15-082	195	Resistant			Susceptible		Resistant
195.2400	Campylobacter coli strain 138449	195	Resistant			Susceptible		Resistant
195.2401	Campylobacter coli strain SP16-070	195	Resistant			Susceptible		Resistant
195.2402	Campylobacter coli strain S871	195	Resistant			Susceptible		Resistant
195.2403	Campylobacter coli strain 42478	195	Resistant			Susceptible		Resistant
195.2404	Campylobacter coli strain 43371	195	Resistant			Susceptible		Resistant
195.2405	Campylobacter coli strain SP18-054	195	Resistant			Susceptible		Resistant
195.2406	Campylobacter coli strain S18-090 strain SP18-090	195	Resistant			Susceptible		Resistant
195.2407	Campylobacter coli strain 158403	195	Resistant			Susceptible		Resistant
195.2408	Campylobacter coli strain 143970	195	Resistant			Susceptible		Resistant
195.2409	Campylobacter coli strain 148558	195	Resistant			Susceptible		Resistant
195.2410	Campylobacter coli strain 143854	195	Resistant			Susceptible		Resistant
195.364	Campylobacter coli strain CVM N42205	195	Resistant					Resistant
195.365	Campylobacter coli strain CVM N44721	195	Susceptible					Resistant
195.366	Campylobacter coli strain CVM N46876	195	Susceptible					Resistant
195.367	Campylobacter coli strain CVM N45963	195	Susceptible					Resistant
195.368	Campylobacter coli strain CVM N49249	195	Susceptible					Resistant
195.369	Campylobacter coli strain CVM N44406F	195	Resistant					Resistant
195.370	Campylobacter coli strain CVM N44984F	195	Susceptible					Resistant
195.371	Campylobacter coli strain CVM N47608F	195	Susceptible					Resistant
195.372	Campylobacter coli strain CVM N45714F	195	Resistant					Resistant
195.373	Campylobacter coli strain CVM N48647F	195	Susceptible					Resistant
195.374	Campylobacter coli strain CVM N51090F	195	Resistant					Resistant
195.375	Campylobacter coli strain CVM N49369F	195	Susceptible					Resistant
195.376	Campylobacter coli strain CVM N51183F	195	Susceptible					Resistant
195.377	Campylobacter coli strain CVM N39665	195	Susceptible					Resistant
195.378	Campylobacter coli strain CVM N39671	195	Susceptible					Resistant
195.379	Campylobacter coli strain CVM N39677	195	Susceptible					Resistant
195.380	Campylobacter coli strain CVM N40944	195	Susceptible					Resistant
195.381	Campylobacter coli strain CVM N40946	195	Susceptible					Resistant
195.382	Campylobacter coli strain CVM N41652	195	Susceptible					Resistant
195.383	Campylobacter coli strain CVM N41661	195	Susceptible					Resistant
195.384	Campylobacter coli strain CVM N43850	195	Susceptible					Resistant
195.385	Campylobacter coli strain CVM N47960	195	Susceptible					Resistant
195.386	Campylobacter coli strain CVM N49243	195	Susceptible					Resistant
195.387	Campylobacter coli strain CVM N49244	195	Susceptible					Resistant
195.388	Campylobacter coli strain CVM N51619	195	Susceptible					Resistant
195.389	Campylobacter coli strain CVM N51712	195	Susceptible					Resistant
195.390	Campylobacter coli strain CVM N51987	195	Susceptible					Resistant
195.391	Campylobacter coli strain CVM N44396F	195	Susceptible					Resistant
195.392	Campylobacter coli strain CVM N44505F	195	Resistant					Resistant
195.393	Campylobacter coli strain CVM N46573F	195	Resistant					Resistant
195.394	Campylobacter coli strain CVM N46596F	195	Susceptible					Resistant
195.395	Campylobacter coli strain CVM N50039F	195	Susceptible					Resistant
195.396	Campylobacter coli strain CVM N51201F	195	Resistant					Resistant
195.397	Campylobacter coli strain CVM N51226F	195	Susceptible					Resistant
195.401	Campylobacter coli strain CVM N14784	195	Resistant					Resistant
195.402	Campylobacter coli strain CVM N23169	195	Resistant					Resistant
195.403	Campylobacter coli strain CVM N3506	195	Susceptible					Resistant
195.404	Campylobacter coli strain CVM N4517	195	Resistant					Resistant
195.405	Campylobacter coli strain CVM N26699	195	Susceptible					Resistant
195.406	Campylobacter coli strain CVM N5441	195	Resistant					Susceptible
195.407	Campylobacter coli strain CVM N4677	195	Susceptible					Resistant
195.408	Campylobacter coli strain CVM N462	195	Susceptible					Susceptible
195.409	Campylobacter coli strain CVM N8133	195	Resistant					Resistant
195.410	Campylobacter coli strain CVM N7464	195	Susceptible					Resistant
195.411	Campylobacter coli strain CVM N8957	195	Susceptible					Resistant
195.412	Campylobacter coli strain CVM N9077	195	Resistant					Resistant
195.413	Campylobacter coli strain CVM N6388	195	Resistant					Resistant
195.414	Campylobacter coli strain CVM N1636	195	Resistant					Resistant
195.415	Campylobacter coli strain CVM N18725	195	Susceptible					Resistant
195.416	Campylobacter coli strain CVM N26697	195	Resistant					Resistant
195.417	Campylobacter coli strain CVM N287	195	Susceptible					Resistant
195.418	Campylobacter coli strain CVM N3508	195	Susceptible					Resistant
195.419	Campylobacter coli strain CVM N7454	195	Resistant					Resistant
195.420	Campylobacter coli strain CVM N9036	195	Susceptible					Susceptible
195.421	Campylobacter coli strain CVM N9093	195	Susceptible					Susceptible
195.422	Campylobacter coli strain CVM N18323	195	Susceptible					Resistant
195.423	Campylobacter coli strain CVM N6401	195	Susceptible					Resistant
195.424	Campylobacter coli strain CVM N26070	195	Resistant					Resistant
195.425	Campylobacter coli strain CVM N14840	195	Susceptible					Resistant
195.426	Campylobacter coli strain CVM N20320	195	Resistant					Resistant
195.5209	Campylobacter coli Cc_PBG26	195	Resistant				Resistant	Resistant
1953765.3	Herbaspirillum sp. VT-16-41 strain VT-16-41	1953765	Resistant	Resistant	Susceptible	Susceptible	Resistant	
1962641.4	Salmonella enterica subsp. enterica serovar Birkenhead strain AUSMDU00010532	1962641	Susceptible			Susceptible	Susceptible	
197.15922	Campylobacter jejuni strain FSIS1605591	197	Susceptible					Resistant
197.15923	Campylobacter jejuni strain FSIS1605593	197	Susceptible					Resistant
197.15924	Campylobacter jejuni strain FSIS1605594	197	Susceptible					Resistant
197.15925	Campylobacter jejuni strain FSIS1605595	197	Susceptible					Resistant
197.15926	Campylobacter jejuni strain FSIS1605596	197	Susceptible					Resistant
197.15927	Campylobacter jejuni strain FSIS1605598	197	Susceptible					Susceptible
197.15928	Campylobacter jejuni strain FSIS1605602	197	Susceptible					Susceptible
197.15929	Campylobacter jejuni strain FSIS1605603	197	Susceptible					Susceptible
197.15930	Campylobacter jejuni strain FSIS1605604	197	Resistant					Resistant
197.15931	Campylobacter jejuni strain FSIS1605605	197	Resistant					Resistant
197.15932	Campylobacter jejuni strain FSIS1605606	197	Susceptible					Susceptible
197.15933	Campylobacter jejuni strain FSIS1605607	197	Susceptible					Resistant
197.15934	Campylobacter jejuni strain FSIS1605608	197	Susceptible					Resistant
197.15935	Campylobacter jejuni strain FSIS1605613	197	Susceptible					Resistant
197.15936	Campylobacter jejuni strain FSIS1605614	197	Susceptible					Susceptible
197.15937	Campylobacter jejuni strain FSIS1605617	197	Susceptible					Resistant
197.15938	Campylobacter jejuni strain FSIS1605618	197	Susceptible					Susceptible
197.15939	Campylobacter jejuni strain FSIS1605619	197	Susceptible					Resistant
197.15940	Campylobacter jejuni strain FSIS1605620	197	Susceptible					Resistant
197.15941	Campylobacter jejuni strain FSIS1605622	197	Susceptible					Resistant
197.15942	Campylobacter jejuni strain FSIS1605623	197	Susceptible					Resistant
197.15943	Campylobacter jejuni strain FSIS1605624	197	Susceptible					Susceptible
197.15944	Campylobacter jejuni strain FSIS1605626	197	Susceptible					Resistant
197.15945	Campylobacter jejuni strain FSIS1605629	197	Susceptible					Resistant
197.15946	Campylobacter jejuni strain FSIS1605627	197	Resistant					Resistant
197.15947	Campylobacter jejuni strain FSIS1605631	197	Susceptible					Susceptible
197.15948	Campylobacter jejuni strain FSIS1605635	197	Susceptible					Resistant
197.15949	Campylobacter jejuni strain FSIS1605633	197	Susceptible					Susceptible
197.15950	Campylobacter jejuni strain FSIS1605637	197	Susceptible					Resistant
197.15951	Campylobacter jejuni strain FSIS1605696	197	Resistant					Resistant
197.15952	Campylobacter jejuni strain FSIS1605697	197	Resistant					Resistant
197.15953	Campylobacter jejuni strain FSIS1605698	197	Susceptible					Resistant
197.15954	Campylobacter jejuni strain FSIS1605701	197	Susceptible					Resistant
197.15955	Campylobacter jejuni strain FSIS1605702	197	Resistant					Resistant
197.15956	Campylobacter jejuni strain FSIS1605704	197	Susceptible					Susceptible
197.15957	Campylobacter jejuni strain FSIS1605707	197	Susceptible					Susceptible
197.15958	Campylobacter jejuni strain FSIS1605708	197	Susceptible					Resistant
197.15959	Campylobacter jejuni strain FSIS1605709	197	Susceptible					Resistant
197.15960	Campylobacter jejuni strain FSIS1605711	197	Susceptible					Susceptible
197.15961	Campylobacter jejuni strain FSIS1605713	197	Susceptible					Susceptible
197.15962	Campylobacter jejuni strain FSIS1605715	197	Susceptible					Resistant
197.15963	Campylobacter jejuni strain FSIS1605717	197	Susceptible					Resistant
197.15964	Campylobacter jejuni strain FSIS1605718	197	Susceptible					Susceptible
197.15965	Campylobacter jejuni strain FSIS1605719	197	Susceptible					Susceptible
197.15966	Campylobacter jejuni strain FSIS1605720	197	Susceptible					Susceptible
197.15967	Campylobacter jejuni strain FSIS1605721	197	Susceptible					Resistant
197.15968	Campylobacter jejuni strain FSIS1605723	197	Susceptible					Susceptible
197.15969	Campylobacter jejuni strain FSIS1605726	197	Susceptible					Resistant
197.15970	Campylobacter jejuni strain FSIS1605727	197	Susceptible					Resistant
197.15971	Campylobacter jejuni strain FSIS1605773	197	Resistant					Resistant
197.15972	Campylobacter jejuni strain FSIS1605774	197	Susceptible					Resistant
197.15973	Campylobacter jejuni strain FSIS1605775	197	Resistant					Resistant
197.15974	Campylobacter jejuni strain FSIS1605777	197	Susceptible					Resistant
197.15975	Campylobacter jejuni strain FSIS1605782	197	Resistant					Resistant
197.15976	Campylobacter jejuni strain FSIS1605786	197	Susceptible					Susceptible
197.15977	Campylobacter jejuni strain FSIS1605787	197	Susceptible					Resistant
197.15978	Campylobacter jejuni strain FSIS1605788	197	Susceptible					Susceptible
197.15979	Campylobacter jejuni strain FSIS1605789	197	Susceptible					Resistant
197.15980	Campylobacter jejuni strain FSIS1605792	197	Susceptible					Resistant
197.15981	Campylobacter jejuni strain FSIS1605793	197	Resistant					Resistant
197.15982	Campylobacter jejuni strain FSIS1605795	197	Susceptible					Susceptible
197.15983	Campylobacter jejuni strain FSIS1605798	197	Susceptible					Resistant
197.15984	Campylobacter jejuni strain FSIS1605801	197	Susceptible					Resistant
197.15985	Campylobacter jejuni strain FSIS1605802	197	Susceptible					Resistant
197.15986	Campylobacter jejuni strain FSIS1605803	197	Resistant					Resistant
197.15987	Campylobacter jejuni strain FSIS1605807	197	Susceptible					Resistant
197.15988	Campylobacter jejuni strain FSIS1605809	197	Susceptible					Resistant
197.15989	Campylobacter jejuni strain FSIS1605815	197	Susceptible					Susceptible
197.15990	Campylobacter jejuni strain FSIS1605839	197	Susceptible					Resistant
197.15991	Campylobacter jejuni strain FSIS1605840	197	Resistant					Resistant
197.15992	Campylobacter jejuni strain FSIS1605842	197	Susceptible					Resistant
197.15993	Campylobacter jejuni strain FSIS1605843	197	Resistant					Resistant
197.15994	Campylobacter jejuni strain FSIS1605845	197	Resistant					Resistant
197.15995	Campylobacter jejuni strain FSIS1605846	197	Susceptible					Susceptible
197.15996	Campylobacter jejuni strain FSIS1605847	197	Susceptible					Resistant
197.15997	Campylobacter jejuni strain FSIS1605848	197	Susceptible					Resistant
197.15998	Campylobacter jejuni strain FSIS1605850	197	Susceptible					Resistant
197.15999	Campylobacter jejuni strain FSIS1605851	197	Susceptible					Resistant
197.16000	Campylobacter jejuni strain FSIS1605853	197	Susceptible					Resistant
197.16001	Campylobacter jejuni strain FSIS1605855	197	Susceptible					Resistant
197.16002	Campylobacter jejuni strain FSIS1605857	197	Susceptible					Resistant
197.16003	Campylobacter jejuni strain FSIS1605858	197	Susceptible					Resistant
197.16004	Campylobacter jejuni strain FSIS1605859	197	Susceptible					Resistant
197.16005	Campylobacter jejuni strain FSIS1605860	197	Susceptible					Susceptible
197.16006	Campylobacter jejuni strain FSIS1605862	197	Susceptible					Resistant
197.16007	Campylobacter jejuni strain FSIS1605864	197	Resistant					Resistant
197.16008	Campylobacter jejuni strain FSIS1605865	197	Susceptible					Resistant
197.16009	Campylobacter jejuni strain FSIS1605867	197	Susceptible					Susceptible
197.16010	Campylobacter jejuni strain FSIS1605871	197	Resistant					Resistant
197.16011	Campylobacter jejuni strain FSIS1605873	197	Resistant					Resistant
197.16012	Campylobacter jejuni strain FSIS1605874	197	Susceptible					Susceptible
197.16013	Campylobacter jejuni strain FSIS1605875	197	Resistant					Resistant
197.16014	Campylobacter jejuni strain FSIS1605876	197	Susceptible					Resistant
197.16015	Campylobacter jejuni strain FSIS1605879	197	Resistant					Susceptible
197.16016	Campylobacter jejuni strain FSIS1605880	197	Susceptible					Resistant
197.16017	Campylobacter jejuni strain FSIS1605881	197	Susceptible					Susceptible
197.16018	Campylobacter jejuni strain FSIS1605882	197	Resistant					Resistant
197.16019	Campylobacter jejuni strain FSIS1605884	197	Resistant					Resistant
197.16020	Campylobacter jejuni strain FSIS1605885	197	Susceptible					Resistant
197.16021	Campylobacter jejuni strain FSIS1605886	197	Susceptible					Susceptible
